,tijdstip;locatie;component;waarde;LKI
2019-07-21 01:00:00+02:00;Amsterdam-Vondelpark;PM10;20,4;3
2019-07-21 01:00:00+02:00;Amsterdam-Vondelpark;NO2;13,4;2
2019-07-21 01:00:00+02:00;Amsterdam-Vondelpark;PM25;10,2;2
2019-07-21 02:00:00+02:00;Amsterdam-Vondelpark;NO;-0,2;1
2019-07-21 02:00:00+02:00;Amsterdam-Vondelpark;O3;46,2;4
2019-07-21 02:00:00+02:00;Amsterdam-Vondelpark;FN;0,28;1
2019-07-21 02:00:00+02:00;Amsterdam-Vondelpark;PM10;18,0;2
2019-07-21 02:00:00+02:00;Amsterdam-Vondelpark;PM25;10,5;2
2019-07-21 02:00:00+02:00;Amsterdam-Vondelpark;NO2;12,4;2
2019-07-21 02:00:00+02:00;Amsterdam-Vondelpark;CO;305,7;2
2019-07-21 03:00:00+02:00;Amsterdam-Vondelpark;CO;312,1;2
2019-07-21 03:00:00+02:00;Amsterdam-Vondelpark;NO;-0,2;1
2019-07-21 03:00:00+02:00;Amsterdam-Vondelpark;FN;0,28;1
2019-07-21 03:00:00+02:00;Amsterdam-Vondelpark;PM10;18,1;2
2019-07-21 03:00:00+02:00;Amsterdam-Vondelpark;PM25;8,9;1
2019-07-21 03:00:00+02:00;Amsterdam-Vondelpark;NO2;13,3;2
2019-07-21 03:00:00+02:00;Amsterdam-Vondelpark;O3;40,3;4
2019-07-21 04:00:00+02:00;Amsterdam-Vondelpark;CO;291,5;2
2019-07-21 04:00:00+02:00;Amsterdam-Vondelpark;NO;-0,3;1
2019-07-21 04:00:00+02:00;Amsterdam-Vondelpark;O3;48,1;4
2019-07-21 04:00:00+02:00;Amsterdam-Vondelpark;FN;0,17;1
2019-07-21 04:00:00+02:00;Amsterdam-Vondelpark;PM10;20,4;3
2019-07-21 04:00:00+02:00;Amsterdam-Vondelpark;PM25;8,5;1
2019-07-21 04:00:00+02:00;Amsterdam-Vondelpark;NO2;8,3;1
2019-07-21 05:00:00+02:00;Amsterdam-Vondelpark;CO;269,8;2
2019-07-21 05:00:00+02:00;Amsterdam-Vondelpark;NO;-0,2;1
2019-07-21 05:00:00+02:00;Amsterdam-Vondelpark;O3;49,7;4
2019-07-21 05:00:00+02:00;Amsterdam-Vondelpark;FN;0,18;1
2019-07-21 05:00:00+02:00;Amsterdam-Vondelpark;PM10;10,4;2
2019-07-21 05:00:00+02:00;Amsterdam-Vondelpark;NO2;4,6;1
2019-07-21 05:00:00+02:00;Amsterdam-Vondelpark;PM25;8,7;1
2019-07-21 06:00:00+02:00;Amsterdam-Vondelpark;CO;264,2;2
2019-07-21 06:00:00+02:00;Amsterdam-Vondelpark;NO;-0,3;1
2019-07-21 06:00:00+02:00;Amsterdam-Vondelpark;O3;46,5;4
2019-07-21 06:00:00+02:00;Amsterdam-Vondelpark;FN;0,2;1
2019-07-21 06:00:00+02:00;Amsterdam-Vondelpark;PM10;9,2;1
2019-07-21 06:00:00+02:00;Amsterdam-Vondelpark;PM25;6,3;1
2019-07-21 06:00:00+02:00;Amsterdam-Vondelpark;NO2;3,8;1
2019-07-21 07:00:00+02:00;Amsterdam-Vondelpark;CO;276,8;2
2019-07-21 07:00:00+02:00;Amsterdam-Vondelpark;NO;-0,1;1
2019-07-21 07:00:00+02:00;Amsterdam-Vondelpark;O3;39,7;3
2019-07-21 07:00:00+02:00;Amsterdam-Vondelpark;PM10;7,1;1
2019-07-21 07:00:00+02:00;Amsterdam-Vondelpark;PM25;5,9;1
2019-07-21 07:00:00+02:00;Amsterdam-Vondelpark;NO2;6,0;1
2019-07-21 07:00:00+02:00;Amsterdam-Vondelpark;FN;0,23;1
2019-07-21 08:00:00+02:00;Amsterdam-Vondelpark;CO;268,5;2
2019-07-21 08:00:00+02:00;Amsterdam-Vondelpark;NO;0,1;1
2019-07-21 08:00:00+02:00;Amsterdam-Vondelpark;O3;43,3;4
2019-07-21 08:00:00+02:00;Amsterdam-Vondelpark;FN;0,24;1
2019-07-21 08:00:00+02:00;Amsterdam-Vondelpark;PM10;8,4;1
2019-07-21 08:00:00+02:00;Amsterdam-Vondelpark;PM25;8,4;1
2019-07-21 08:00:00+02:00;Amsterdam-Vondelpark;NO2;6,7;1
2019-07-21 09:00:00+02:00;Amsterdam-Vondelpark;CO;265,9;2
2019-07-21 09:00:00+02:00;Amsterdam-Vondelpark;NO;0,4;1
2019-07-21 09:00:00+02:00;Amsterdam-Vondelpark;O3;47,7;4
2019-07-21 09:00:00+02:00;Amsterdam-Vondelpark;FN;0,18;1
2019-07-21 09:00:00+02:00;Amsterdam-Vondelpark;PM10;11,9;2
2019-07-21 09:00:00+02:00;Amsterdam-Vondelpark;PM25;6,9;1
2019-07-21 09:00:00+02:00;Amsterdam-Vondelpark;NO2;5,3;1
2019-07-21 10:00:00+02:00;Amsterdam-Vondelpark;CO;254,6;2
2019-07-21 10:00:00+02:00;Amsterdam-Vondelpark;NO;0,8;1
2019-07-21 10:00:00+02:00;Amsterdam-Vondelpark;FN;0,19;1
2019-07-21 10:00:00+02:00;Amsterdam-Vondelpark;PM10;9,3;1
2019-07-21 10:00:00+02:00;Amsterdam-Vondelpark;PM25;4,5;1
2019-07-21 10:00:00+02:00;Amsterdam-Vondelpark;NO2;5,6;1
2019-07-21 10:00:00+02:00;Amsterdam-Vondelpark;O3;48,6;4
2019-07-21 11:00:00+02:00;Amsterdam-Vondelpark;CO;258,1;2
2019-07-21 11:00:00+02:00;Amsterdam-Vondelpark;NO;0,7;1
2019-07-21 11:00:00+02:00;Amsterdam-Vondelpark;O3;52,0;4
2019-07-21 11:00:00+02:00;Amsterdam-Vondelpark;FN;0,14;1
2019-07-21 11:00:00+02:00;Amsterdam-Vondelpark;PM25;5,5;1
2019-07-21 11:00:00+02:00;Amsterdam-Vondelpark;NO2;4,6;1
2019-07-21 11:00:00+02:00;Amsterdam-Vondelpark;PM10;6,6;1
2019-07-21 12:00:00+02:00;Amsterdam-Vondelpark;CO;249,1;1
2019-07-21 12:00:00+02:00;Amsterdam-Vondelpark;NO;0,3;1
2019-07-21 12:00:00+02:00;Amsterdam-Vondelpark;O3;55,7;4
2019-07-21 12:00:00+02:00;Amsterdam-Vondelpark;FN;0,14;1
2019-07-21 12:00:00+02:00;Amsterdam-Vondelpark;PM10;8,8;1
2019-07-21 12:00:00+02:00;Amsterdam-Vondelpark;PM25;5,3;1
2019-07-21 12:00:00+02:00;Amsterdam-Vondelpark;NO2;3,1;1
2019-07-21 13:00:00+02:00;Amsterdam-Vondelpark;CO;269,6;2
2019-07-21 13:00:00+02:00;Amsterdam-Vondelpark;NO;0,4;1
2019-07-21 13:00:00+02:00;Amsterdam-Vondelpark;O3;58,3;4
2019-07-21 13:00:00+02:00;Amsterdam-Vondelpark;FN;0,14;1
2019-07-21 13:00:00+02:00;Amsterdam-Vondelpark;PM10;6,4;1
2019-07-21 13:00:00+02:00;Amsterdam-Vondelpark;PM25;4,0;1
2019-07-21 13:00:00+02:00;Amsterdam-Vondelpark;NO2;2,8;1
2019-07-21 14:00:00+02:00;Amsterdam-Vondelpark;CO;260,6;2
2019-07-21 14:00:00+02:00;Amsterdam-Vondelpark;NO;0,5;1
2019-07-21 14:00:00+02:00;Amsterdam-Vondelpark;O3;61,4;5
2019-07-21 14:00:00+02:00;Amsterdam-Vondelpark;PM10;3,4;1
2019-07-21 14:00:00+02:00;Amsterdam-Vondelpark;PM25;6,9;1
2019-07-21 14:00:00+02:00;Amsterdam-Vondelpark;NO2;4,1;1
2019-07-21 14:00:00+02:00;Amsterdam-Vondelpark;FN;0,08;1
2019-07-21 15:00:00+02:00;Amsterdam-Vondelpark;CO;259,7;2
2019-07-21 15:00:00+02:00;Amsterdam-Vondelpark;NO;0,4;1
2019-07-21 15:00:00+02:00;Amsterdam-Vondelpark;O3;62,6;5
2019-07-21 15:00:00+02:00;Amsterdam-Vondelpark;FN;0,16;1
2019-07-21 15:00:00+02:00;Amsterdam-Vondelpark;PM10;4,2;1
2019-07-21 15:00:00+02:00;Amsterdam-Vondelpark;PM25;6,5;1
2019-07-21 15:00:00+02:00;Amsterdam-Vondelpark;NO2;3,6;1
2019-07-21 16:00:00+02:00;Amsterdam-Vondelpark;CO;267,4;2
2019-07-21 16:00:00+02:00;Amsterdam-Vondelpark;NO;0,3;1
2019-07-21 16:00:00+02:00;Amsterdam-Vondelpark;PM25;2,7;1
2019-07-21 16:00:00+02:00;Amsterdam-Vondelpark;O3;65,3;5
2019-07-21 16:00:00+02:00;Amsterdam-Vondelpark;FN;0,21;1
2019-07-21 16:00:00+02:00;Amsterdam-Vondelpark;PM10;5,7;1
2019-07-21 16:00:00+02:00;Amsterdam-Vondelpark;NO2;3,8;1
2019-07-21 17:00:00+02:00;Amsterdam-Vondelpark;NO2;3,4;1
2019-07-21 17:00:00+02:00;Amsterdam-Vondelpark;CO;266,3;2
2019-07-21 17:00:00+02:00;Amsterdam-Vondelpark;NO;0,2;1
2019-07-21 17:00:00+02:00;Amsterdam-Vondelpark;FN;0,19;1
2019-07-21 17:00:00+02:00;Amsterdam-Vondelpark;PM10;5,1;1
2019-07-21 17:00:00+02:00;Amsterdam-Vondelpark;PM25;3,7;1
2019-07-21 17:00:00+02:00;Amsterdam-Vondelpark;O3;65,8;5
2019-07-21 18:00:00+02:00;Amsterdam-Vondelpark;CO;260,7;2
2019-07-21 18:00:00+02:00;Amsterdam-Vondelpark;NO;0,2;1
2019-07-21 18:00:00+02:00;Amsterdam-Vondelpark;PM25;5,1;1
2019-07-21 18:00:00+02:00;Amsterdam-Vondelpark;O3;62,6;5
2019-07-21 18:00:00+02:00;Amsterdam-Vondelpark;FN;0,14;1
2019-07-21 18:00:00+02:00;Amsterdam-Vondelpark;PM10;4,9;1
2019-07-21 18:00:00+02:00;Amsterdam-Vondelpark;NO2;3,1;1
2019-07-21 19:00:00+02:00;Amsterdam-Vondelpark;CO;259,8;2
2019-07-21 19:00:00+02:00;Amsterdam-Vondelpark;NO;0,3;1
2019-07-21 19:00:00+02:00;Amsterdam-Vondelpark;O3;63,7;5
2019-07-21 19:00:00+02:00;Amsterdam-Vondelpark;FN;0,18;1
2019-07-21 19:00:00+02:00;Amsterdam-Vondelpark;PM10;7,8;1
2019-07-21 19:00:00+02:00;Amsterdam-Vondelpark;PM25;5,5;1
2019-07-21 19:00:00+02:00;Amsterdam-Vondelpark;NO2;3,2;1
2019-07-21 20:00:00+02:00;Amsterdam-Vondelpark;CO;267,4;2
2019-07-21 20:00:00+02:00;Amsterdam-Vondelpark;NO;0,0;1
2019-07-21 20:00:00+02:00;Amsterdam-Vondelpark;O3;62,9;5
2019-07-21 20:00:00+02:00;Amsterdam-Vondelpark;PM10;8,4;1
2019-07-21 20:00:00+02:00;Amsterdam-Vondelpark;FN;0,2;1
2019-07-21 20:00:00+02:00;Amsterdam-Vondelpark;PM25;5,1;1
2019-07-21 20:00:00+02:00;Amsterdam-Vondelpark;NO2;3,8;1
2019-07-21 21:00:00+02:00;Amsterdam-Vondelpark;CO;269,2;2
2019-07-21 21:00:00+02:00;Amsterdam-Vondelpark;NO;0,1;1
2019-07-21 21:00:00+02:00;Amsterdam-Vondelpark;PM10;7,4;1
2019-07-21 21:00:00+02:00;Amsterdam-Vondelpark;O3;58,6;4
2019-07-21 21:00:00+02:00;Amsterdam-Vondelpark;FN;0,25;1
2019-07-21 21:00:00+02:00;Amsterdam-Vondelpark;PM25;5,5;1
2019-07-21 21:00:00+02:00;Amsterdam-Vondelpark;NO2;4,2;1
2019-07-21 22:00:00+02:00;Amsterdam-Vondelpark;PM10;7,8;1
2019-07-21 22:00:00+02:00;Amsterdam-Vondelpark;NO;0,0;1
2019-07-21 22:00:00+02:00;Amsterdam-Vondelpark;CO;277,4;2
2019-07-21 22:00:00+02:00;Amsterdam-Vondelpark;O3;54,5;4
2019-07-21 22:00:00+02:00;Amsterdam-Vondelpark;FN;0,28;1
2019-07-21 22:00:00+02:00;Amsterdam-Vondelpark;NO2;4,2;1
2019-07-21 22:00:00+02:00;Amsterdam-Vondelpark;PM25;5,8;1
2019-07-21 23:00:00+02:00;Amsterdam-Vondelpark;PM10;9,2;1
2019-07-21 23:00:00+02:00;Amsterdam-Vondelpark;NO;0,0;1
2019-07-21 23:00:00+02:00;Amsterdam-Vondelpark;CO;304,8;2
2019-07-21 23:00:00+02:00;Amsterdam-Vondelpark;O3;41,9;4
2019-07-21 23:00:00+02:00;Amsterdam-Vondelpark;FN;0,41;1
2019-07-21 23:00:00+02:00;Amsterdam-Vondelpark;PM25;6,4;1
2019-07-21 23:00:00+02:00;Amsterdam-Vondelpark;NO2;12,6;2
2019-07-22 00:00:00+02:00;Amsterdam-Vondelpark;CO;344,8;2
2019-07-22 00:00:00+02:00;Amsterdam-Vondelpark;NO;0,1;1
2019-07-22 00:00:00+02:00;Amsterdam-Vondelpark;FN;0,6;1
2019-07-22 00:00:00+02:00;Amsterdam-Vondelpark;PM10;8,3;1
2019-07-22 00:00:00+02:00;Amsterdam-Vondelpark;PM25;6,5;1
2019-07-22 00:00:00+02:00;Amsterdam-Vondelpark;NO2;24,5;3
2019-07-22 00:00:00+02:00;Amsterdam-Vondelpark;O3;25,0;2
2019-07-22 01:00:00+02:00;Amsterdam-Vondelpark;CO;370,6;2
2019-07-22 01:00:00+02:00;Amsterdam-Vondelpark;NO;0,0;1
2019-07-22 01:00:00+02:00;Amsterdam-Vondelpark;PM25;5,9;1
2019-07-22 01:00:00+02:00;Amsterdam-Vondelpark;O3;16,4;2
2019-07-22 01:00:00+02:00;Amsterdam-Vondelpark;FN;0,73;1
2019-07-22 01:00:00+02:00;Amsterdam-Vondelpark;PM10;5,8;1
2019-07-22 01:00:00+02:00;Amsterdam-Vondelpark;NO2;30,6;4
2019-07-22 02:00:00+02:00;Amsterdam-Vondelpark;NO;0,1;1
2019-07-22 02:00:00+02:00;Amsterdam-Vondelpark;O3;21,3;2
2019-07-22 02:00:00+02:00;Amsterdam-Vondelpark;FN;0,62;1
2019-07-22 02:00:00+02:00;Amsterdam-Vondelpark;PM25;8,2;1
2019-07-22 02:00:00+02:00;Amsterdam-Vondelpark;NO2;26,0;3
2019-07-22 02:00:00+02:00;Amsterdam-Vondelpark;CO;367,2;2
2019-07-22 02:00:00+02:00;Amsterdam-Vondelpark;PM10;9,1;1
2019-07-22 03:00:00+02:00;Amsterdam-Vondelpark;CO;337,5;2
2019-07-22 03:00:00+02:00;Amsterdam-Vondelpark;NO;0,1;1
2019-07-22 03:00:00+02:00;Amsterdam-Vondelpark;O3;30,3;3
2019-07-22 03:00:00+02:00;Amsterdam-Vondelpark;FN;0,53;1
2019-07-22 03:00:00+02:00;Amsterdam-Vondelpark;PM10;11,6;2
2019-07-22 03:00:00+02:00;Amsterdam-Vondelpark;PM25;6,5;1
2019-07-22 03:00:00+02:00;Amsterdam-Vondelpark;NO2;16,1;2
2019-07-22 04:00:00+02:00;Amsterdam-Vondelpark;CO;314,6;2
2019-07-22 04:00:00+02:00;Amsterdam-Vondelpark;NO;0,2;1
2019-07-22 04:00:00+02:00;Amsterdam-Vondelpark;O3;28,7;2
2019-07-22 04:00:00+02:00;Amsterdam-Vondelpark;FN;0,54;1
2019-07-22 04:00:00+02:00;Amsterdam-Vondelpark;PM10;9,9;1
2019-07-22 04:00:00+02:00;Amsterdam-Vondelpark;PM25;6,2;1
2019-07-22 04:00:00+02:00;Amsterdam-Vondelpark;NO2;16,2;2
2019-07-22 05:00:00+02:00;Amsterdam-Vondelpark;CO;315,5;2
2019-07-22 05:00:00+02:00;Amsterdam-Vondelpark;NO;0,1;1
2019-07-22 05:00:00+02:00;Amsterdam-Vondelpark;O3;29,5;2
2019-07-22 05:00:00+02:00;Amsterdam-Vondelpark;FN;0,55;1
2019-07-22 05:00:00+02:00;Amsterdam-Vondelpark;PM10;11,8;2
2019-07-22 05:00:00+02:00;Amsterdam-Vondelpark;NO2;18,2;2
2019-07-22 05:00:00+02:00;Amsterdam-Vondelpark;PM25;9,9;1
2019-07-22 06:00:00+02:00;Amsterdam-Vondelpark;CO;312,0;2
2019-07-22 06:00:00+02:00;Amsterdam-Vondelpark;NO;0,1;1
2019-07-22 06:00:00+02:00;Amsterdam-Vondelpark;O3;27,6;2
2019-07-22 06:00:00+02:00;Amsterdam-Vondelpark;NO2;18,0;2
2019-07-22 06:00:00+02:00;Amsterdam-Vondelpark;PM10;14,1;2
2019-07-22 06:00:00+02:00;Amsterdam-Vondelpark;PM25;8,3;1
2019-07-22 06:00:00+02:00;Amsterdam-Vondelpark;FN;0,49;1
2019-07-22 07:00:00+02:00;Amsterdam-Vondelpark;CO;312,1;2
2019-07-22 07:00:00+02:00;Amsterdam-Vondelpark;NO2;25,8;3
2019-07-22 07:00:00+02:00;Amsterdam-Vondelpark;NO;0,8;1
2019-07-22 07:00:00+02:00;Amsterdam-Vondelpark;O3;21,3;2
2019-07-22 07:00:00+02:00;Amsterdam-Vondelpark;FN;0,45;1
2019-07-22 07:00:00+02:00;Amsterdam-Vondelpark;PM10;12,3;2
2019-07-22 07:00:00+02:00;Amsterdam-Vondelpark;PM25;6,0;1
2019-07-22 08:00:00+02:00;Amsterdam-Vondelpark;CO;328,0;2
2019-07-22 08:00:00+02:00;Amsterdam-Vondelpark;NO;3,8;1
2019-07-22 08:00:00+02:00;Amsterdam-Vondelpark;O3;19,4;2
2019-07-22 08:00:00+02:00;Amsterdam-Vondelpark;FN;0,52;1
2019-07-22 08:00:00+02:00;Amsterdam-Vondelpark;PM10;10,2;2
2019-07-22 08:00:00+02:00;Amsterdam-Vondelpark;PM25;5,9;1
2019-07-22 08:00:00+02:00;Amsterdam-Vondelpark;NO2;29,3;3
2019-07-22 09:00:00+02:00;Amsterdam-Vondelpark;CO;349,1;2
2019-07-22 09:00:00+02:00;Amsterdam-Vondelpark;NO;5,1;1
2019-07-22 09:00:00+02:00;Amsterdam-Vondelpark;FN;0,52;1
2019-07-22 09:00:00+02:00;Amsterdam-Vondelpark;PM10;8,9;1
2019-07-22 09:00:00+02:00;Amsterdam-Vondelpark;PM25;5,4;1
2019-07-22 09:00:00+02:00;Amsterdam-Vondelpark;NO2;24,0;3
2019-07-22 09:00:00+02:00;Amsterdam-Vondelpark;O3;26,5;2
2019-07-22 10:00:00+02:00;Amsterdam-Vondelpark;CO;352,3;2
2019-07-22 10:00:00+02:00;Amsterdam-Vondelpark;NO;6,2;1
2019-07-22 10:00:00+02:00;Amsterdam-Vondelpark;O3;26,9;2
2019-07-22 10:00:00+02:00;Amsterdam-Vondelpark;FN;0,55;1
2019-07-22 10:00:00+02:00;Amsterdam-Vondelpark;PM10;9,6;1
2019-07-22 10:00:00+02:00;Amsterdam-Vondelpark;PM25;6,6;1
2019-07-22 10:00:00+02:00;Amsterdam-Vondelpark;NO2;24,5;3
2019-07-22 11:00:00+02:00;Amsterdam-Vondelpark;CO;319,0;2
2019-07-22 11:00:00+02:00;Amsterdam-Vondelpark;NO;3,4;1
2019-07-22 11:00:00+02:00;Amsterdam-Vondelpark;FN;0,32;1
2019-07-22 11:00:00+02:00;Amsterdam-Vondelpark;O3;39,8;3
2019-07-22 11:00:00+02:00;Amsterdam-Vondelpark;PM10;10,7;2
2019-07-22 11:00:00+02:00;Amsterdam-Vondelpark;PM25;7,8;1
2019-07-22 11:00:00+02:00;Amsterdam-Vondelpark;NO2;14,7;2
2019-07-22 12:00:00+02:00;Amsterdam-Vondelpark;CO;292,9;2
2019-07-22 12:00:00+02:00;Amsterdam-Vondelpark;FN;0,26;1
2019-07-22 12:00:00+02:00;Amsterdam-Vondelpark;NO;2,2;1
2019-07-22 12:00:00+02:00;Amsterdam-Vondelpark;O3;45,0;4
2019-07-22 12:00:00+02:00;Amsterdam-Vondelpark;PM10;11,1;2
2019-07-22 12:00:00+02:00;Amsterdam-Vondelpark;PM25;5,8;1
2019-07-22 12:00:00+02:00;Amsterdam-Vondelpark;NO2;9,6;1
2019-07-22 13:00:00+02:00;Amsterdam-Vondelpark;CO;299,8;2
2019-07-22 13:00:00+02:00;Amsterdam-Vondelpark;NO;2,7;1
2019-07-22 13:00:00+02:00;Amsterdam-Vondelpark;O3;44,7;4
2019-07-22 13:00:00+02:00;Amsterdam-Vondelpark;FN;0,22;1
2019-07-22 13:00:00+02:00;Amsterdam-Vondelpark;PM10;11,9;2
2019-07-22 13:00:00+02:00;Amsterdam-Vondelpark;PM25;6,0;1
2019-07-22 13:00:00+02:00;Amsterdam-Vondelpark;NO2;9,4;1
2019-07-22 14:00:00+02:00;Amsterdam-Vondelpark;CO;300,4;2
2019-07-22 14:00:00+02:00;Amsterdam-Vondelpark;NO;2,0;1
2019-07-22 14:00:00+02:00;Amsterdam-Vondelpark;O3;48,7;4
2019-07-22 14:00:00+02:00;Amsterdam-Vondelpark;FN;0,21;1
2019-07-22 14:00:00+02:00;Amsterdam-Vondelpark;PM10;12,4;2
2019-07-22 14:00:00+02:00;Amsterdam-Vondelpark;PM25;8,6;1
2019-07-22 14:00:00+02:00;Amsterdam-Vondelpark;NO2;8,0;1
2019-07-22 15:00:00+02:00;Amsterdam-Vondelpark;CO;300,4;2
2019-07-22 15:00:00+02:00;Amsterdam-Vondelpark;NO;1,0;1
2019-07-22 15:00:00+02:00;Amsterdam-Vondelpark;O3;53,2;4
2019-07-22 15:00:00+02:00;Amsterdam-Vondelpark;FN;0,23;1
2019-07-22 15:00:00+02:00;Amsterdam-Vondelpark;PM10;12,3;2
2019-07-22 15:00:00+02:00;Amsterdam-Vondelpark;PM25;8,3;1
2019-07-22 15:00:00+02:00;Amsterdam-Vondelpark;NO2;5,2;1
2019-07-22 16:00:00+02:00;Amsterdam-Vondelpark;CO;298,4;2
2019-07-22 16:00:00+02:00;Amsterdam-Vondelpark;NO;0,9;1
2019-07-22 16:00:00+02:00;Amsterdam-Vondelpark;O3;50,3;4
2019-07-22 16:00:00+02:00;Amsterdam-Vondelpark;FN;0,22;1
2019-07-22 16:00:00+02:00;Amsterdam-Vondelpark;PM10;8,8;1
2019-07-22 16:00:00+02:00;Amsterdam-Vondelpark;PM25;5,5;1
2019-07-22 16:00:00+02:00;Amsterdam-Vondelpark;NO2;4,8;1
2019-07-22 17:00:00+02:00;Amsterdam-Vondelpark;CO;300,1;2
2019-07-22 17:00:00+02:00;Amsterdam-Vondelpark;NO;0,6;1
2019-07-22 17:00:00+02:00;Amsterdam-Vondelpark;O3;49,8;4
2019-07-22 17:00:00+02:00;Amsterdam-Vondelpark;PM25;3,7;1
2019-07-22 17:00:00+02:00;Amsterdam-Vondelpark;FN;0,21;1
2019-07-22 17:00:00+02:00;Amsterdam-Vondelpark;PM10;5,6;1
2019-07-22 17:00:00+02:00;Amsterdam-Vondelpark;NO2;3,9;1
2019-07-22 18:00:00+02:00;Amsterdam-Vondelpark;CO;304,7;2
2019-07-22 18:00:00+02:00;Amsterdam-Vondelpark;NO;0,9;1
2019-07-22 18:00:00+02:00;Amsterdam-Vondelpark;O3;52,9;4
2019-07-22 18:00:00+02:00;Amsterdam-Vondelpark;FN;0,2;1
2019-07-22 18:00:00+02:00;Amsterdam-Vondelpark;PM25;2,2;1
2019-07-22 18:00:00+02:00;Amsterdam-Vondelpark;NO2;5,8;1
2019-07-22 18:00:00+02:00;Amsterdam-Vondelpark;PM10;7,9;1
2019-07-22 19:00:00+02:00;Amsterdam-Vondelpark;CO;294,1;2
2019-07-22 19:00:00+02:00;Amsterdam-Vondelpark;PM25;2,7;1
2019-07-22 19:00:00+02:00;Amsterdam-Vondelpark;O3;56,3;4
2019-07-22 19:00:00+02:00;Amsterdam-Vondelpark;FN;0,16;1
2019-07-22 19:00:00+02:00;Amsterdam-Vondelpark;PM10;10,8;2
2019-07-22 19:00:00+02:00;Amsterdam-Vondelpark;NO2;4,2;1
2019-07-22 19:00:00+02:00;Amsterdam-Vondelpark;NO;0,4;1
2019-07-22 20:00:00+02:00;Amsterdam-Vondelpark;CO;297,7;2
2019-07-22 20:00:00+02:00;Amsterdam-Vondelpark;NO;0,4;1
2019-07-22 20:00:00+02:00;Amsterdam-Vondelpark;O3;58,8;4
2019-07-22 20:00:00+02:00;Amsterdam-Vondelpark;FN;0,2;1
2019-07-22 20:00:00+02:00;Amsterdam-Vondelpark;PM10;9,8;1
2019-07-22 20:00:00+02:00;Amsterdam-Vondelpark;PM25;3,6;1
2019-07-22 20:00:00+02:00;Amsterdam-Vondelpark;NO2;5,5;1
2019-07-22 21:00:00+02:00;Amsterdam-Vondelpark;CO;302,1;2
2019-07-22 21:00:00+02:00;Amsterdam-Vondelpark;NO;0,2;1
2019-07-22 21:00:00+02:00;Amsterdam-Vondelpark;O3;62,5;5
2019-07-22 21:00:00+02:00;Amsterdam-Vondelpark;PM10;10,0;2
2019-07-22 21:00:00+02:00;Amsterdam-Vondelpark;FN;0,23;1
2019-07-22 21:00:00+02:00;Amsterdam-Vondelpark;PM25;4,0;1
2019-07-22 21:00:00+02:00;Amsterdam-Vondelpark;NO2;6,0;1
2019-07-22 22:00:00+02:00;Amsterdam-Vondelpark;CO;324,2;2
2019-07-22 22:00:00+02:00;Amsterdam-Vondelpark;NO;0,0;1
2019-07-22 22:00:00+02:00;Amsterdam-Vondelpark;O3;57,2;4
2019-07-22 22:00:00+02:00;Amsterdam-Vondelpark;FN;0,35;1
2019-07-22 22:00:00+02:00;Amsterdam-Vondelpark;PM10;16,0;2
2019-07-22 22:00:00+02:00;Amsterdam-Vondelpark;PM25;6,8;1
2019-07-22 22:00:00+02:00;Amsterdam-Vondelpark;NO2;10,7;2
2019-07-22 23:00:00+02:00;Amsterdam-Vondelpark;CO;348,3;2
2019-07-22 23:00:00+02:00;Amsterdam-Vondelpark;NO;0,4;1
2019-07-22 23:00:00+02:00;Amsterdam-Vondelpark;O3;32,0;3
2019-07-22 23:00:00+02:00;Amsterdam-Vondelpark;FN;0,61;1
2019-07-22 23:00:00+02:00;Amsterdam-Vondelpark;PM10;6,8;1
2019-07-22 23:00:00+02:00;Amsterdam-Vondelpark;PM25;8,5;1
2019-07-22 23:00:00+02:00;Amsterdam-Vondelpark;NO2;31,9;4
2019-07-23 00:00:00+02:00;Amsterdam-Vondelpark;CO;383,4;2
2019-07-23 00:00:00+02:00;Amsterdam-Vondelpark;NO;6,2;1
2019-07-23 00:00:00+02:00;Amsterdam-Vondelpark;O3;10,4;1
2019-07-23 00:00:00+02:00;Amsterdam-Vondelpark;FN;1,04;2
2019-07-23 00:00:00+02:00;Amsterdam-Vondelpark;PM10;6,8;1
2019-07-23 00:00:00+02:00;Amsterdam-Vondelpark;PM25;8,5;1
2019-07-23 00:00:00+02:00;Amsterdam-Vondelpark;NO2;54,2;5
2019-07-23 01:00:00+02:00;Amsterdam-Vondelpark;CO;366,3;2
2019-07-23 01:00:00+02:00;Amsterdam-Vondelpark;NO;0,2;1
2019-07-23 01:00:00+02:00;Amsterdam-Vondelpark;PM25;7,7;1
2019-07-23 01:00:00+02:00;Amsterdam-Vondelpark;O3;22,5;2
2019-07-23 01:00:00+02:00;Amsterdam-Vondelpark;FN;0,7;1
2019-07-23 01:00:00+02:00;Amsterdam-Vondelpark;PM10;8,4;1
2019-07-23 01:00:00+02:00;Amsterdam-Vondelpark;NO2;27,6;3
2019-07-23 02:00:00+02:00;Amsterdam-Vondelpark;CO;369,2;2
2019-07-23 02:00:00+02:00;Amsterdam-Vondelpark;PM25;6,5;1
2019-07-23 02:00:00+02:00;Amsterdam-Vondelpark;NO;0,2;1
2019-07-23 02:00:00+02:00;Amsterdam-Vondelpark;PM10;11,2;2
2019-07-23 02:00:00+02:00;Amsterdam-Vondelpark;FN;0,63;1
2019-07-23 02:00:00+02:00;Amsterdam-Vondelpark;O3;22,7;2
